n0,g33,g75
n1,g44,g3
n2,g62,g49
n3,g72,g58
n4,g37,g33
n5,g18,g31
n6,g55,g73
n7,g31,g47
n8,g34,g1
n9,g96,g61
n10,g96,g64
n11,g56,g25
n12,g9,g52
n13,g9,g7
n14,g31,g94
n15,g13,g24
n16,g94,g83
n17,g85,g51
n18,g54,g35
n19,g21,g95
n20,g38,g94
n21,g98,g47
n22,g64,g31
n23,g15,g83
n24,g79,g64
n25,g78,g79
n26,g54,g31
n27,g25,g90
n28,g12,g15
n29,g25,g37
n30,g42,g74
n31,g39,g95
n32,g58,g22
n33,g47,g41
n34,g75,g83
n35,g70,g12
n36,g99,g71
n37,g12,g77
n38,g26,g41
n39,g25,g74
n40,g18,g74
n41,g21,g66
n42,g47,g94
n43,g82,g9
n44,g32,g80
n45,g2,g42
n46,g76,g53
n47,g44,g73
n48,g96,g21
n49,g15,g45
n50,g66,g11
n51,g23,g83
n52,g69,g57
n53,g45,g85
n54,g96,g67
n55,g98,g72
n56,g68,g76
n57,g76,g47
n58,g93,g52
