n0,g96,g79
n1,g26,g1
n2,g47,g3
n3,g68,g33
n4,g4,g91
n5,g99,g31
n6,g80,g38
n7,g22,g37
n8,g89,g47
n9,g8,g95
n10,g46,g77
n11,g38,g68
n12,g17,g40
n13,g5,g26
n14,g2,g68
n15,g20,g19
n16,g60,g13
n17,g62,g51
n18,g55,g80
n19,g30,g39
n20,g51,g11
n21,g69,g76
n22,g22,g2
n23,g74,g28
n24,g56,g85
n25,g65,g85
n26,g95,g14
n27,g63,g13
n28,g39,g31
n29,g95,g91
n30,g48,g51
n31,g82,g71
n32,g48,g89
n33,g45,g21
n34,g1,g3
n35,g27,g58
n36,g67,g98
n37,g90,g84
n38,g28,g46
n39,g38,g85
n40,g57,g82
n41,g21,g54
n42,g49,g76
n43,g14,g57
n44,g69,g30
n45,g50,g49
n46,g69,g75
n47,g59,g70
n48,g60,g76
n49,g19,g16
n50,g99,g71
n51,g45,g36
n52,g76,g96
n53,g34,g63
n54,g9,g73
n55,g6,g85
n56,g85,g31
n57,g17,g44
n58,g77,g0
n59,g18,g94
