n0,g8,g74
n1,g46,g71
n2,g14,g86
n3,g17,g91
n4,g22,g9
n5,g21,g0
n6,g10,g15
n7,g93,g22
n8,g2,g6
n9,g48,g1
n10,g89,g48
n11,g5,g45
n12,g16,g51
n13,g95,g4
n14,g23,g11
n15,g44,g18
n16,g15,g61
n17,g81,g77
n18,g58,g9
n19,g67,g4
n20,g4,g96
n21,g59,g43
n22,g57,g39
n23,g66,g42
n24,g80,g76
n25,g3,g89
n26,g13,g41
n27,g53,g42
n28,g6,g45
n29,g26,g33
n30,g15,g13
n31,g22,g11
n32,g54,g84
n33,g4,g32
n34,g52,g0
n35,g99,g29
n36,g1,g96
n37,g99,g89
n38,g57,g61
n39,g43,g88
n40,g92,g5
n41,g27,g83
n42,g46,g61
n43,g59,g48
n44,g31,g25
n45,g58,g96
n46,g2,g39
n47,g26,g57
n48,g83,g26
n49,g22,g76
n50,g69,g61
n51,g65,g80
n52,g62,g76
n53,g96,g5
n54,g18,g26
n55,g95,g29
n56,g20,g1
n57,g79,g31
n58,g57,g47
n59,g66,g92
