n70,g27,g46
n65,g59,g39
n6,g52,g50
n35,g28,g45
n4,g99,g27
n32,g35,g48
n72,g26,g35
n74,g0,g59
n26,g75,g83
n21,g10,g79
n60,g36,g34
n20,g75,g69
n73,g52,g58
n51,g38,g35
n69,g20,g19
n71,g23,g87
n28,g50,g12
n77,g58,g66
n14,g82,g47
n45,g15,g98
n39,g97,g66
n5,g30,g44
n23,g11,g69
n24,g91,g45
n54,g86,g23
n16,g75,g70
n17,g82,g88
n18,g83,g39
n63,g0,g11
n9,g61,g9
n25,g24,g63
n30,g47,g52
n31,g97,g68
n10,g69,g70
n43,g29,g99
n68,g15,g53
n34,g68,g18
n8,g95,g78
n79,g55,g85
n53,g63,g69
n55,g63,g98
n38,g34,g88
n33,g40,g7
n62,g19,g84
n11,g22,g9
n27,g33,g13
n50,g96,g12
n44,g75,g0
n12,g87,g47
n67,g39,g43
n75,g36,g68
n0,g15,g42
n22,g4,g10
n58,g78,g47
n36,g14,g88
n42,g23,g6
n61,g3,g49
n78,g13,g9
n3,g20,g42
n29,g64,g91
n47,g33,g4
n49,g69,g73
n52,g60,g3
n59,g22,g88
n57,g50,g79
n66,g18,g81
n37,g10,g36
n13,g14,g50
n40,g63,g20
n19,g34,g61
n46,g47,g77
n7,g74,g50
n15,g90,g24
n48,g57,g54
n41,g85,g7
n76,g10,g16
n64,g84,g30
n56,g61,g33
n2,g76,g35
n1,g66,g44
