n70,g79,g50
n65,g74,g32
n6,g80,g31
n35,g35,g85
n4,g26,g4
n32,g73,g27
n72,g69,g77
n74,g20,g49
n26,g48,g46
n21,g66,g49
n60,g96,g93
n20,g16,g95
n73,g82,g34
n51,g38,g26
n69,g50,g80
n71,g17,g2
n28,g89,g26
n77,g2,g77
n14,g63,g27
n45,g73,g25
n39,g45,g26
n5,g66,g48
n23,g5,g74
n24,g93,g27
n54,g46,g56
n16,g14,g27
n17,g74,g93
n18,g30,g99
n63,g51,g12
n9,g97,g41
n25,g15,g87
n30,g27,g47
n31,g89,g75
n10,g40,g16
n43,g58,g24
n68,g17,g81
n34,g89,g15
n8,g54,g5
n79,g28,g10
n53,g39,g28
n55,g65,g86
n38,g73,g6
n33,g85,g46
n62,g5,g10
n11,g94,g71
n27,g9,g75
n50,g4,g19
n44,g30,g84
n12,g6,g96
n67,g9,g26
n75,g9,g94
n0,g55,g12
n22,g39,g69
n58,g49,g84
n36,g0,g44
n42,g81,g3
n61,g3,g57
n78,g3,g99
n3,g36,g40
n29,g93,g51
n47,g0,g31
n49,g98,g18
n52,g12,g90
n59,g93,g21
n57,g42,g10
n66,g61,g58
n37,g18,g14
n13,g30,g22
n40,g6,g53
n19,g69,g87
n46,g17,g45
n7,g68,g13
n15,g2,g32
n48,g29,g91
n41,g45,g75
n76,g47,g83
n64,g78,g22
n56,g80,g40
n2,g87,g55
n1,g6,g43
