n0,g44,g86
n1,g41,g89
n2,g67,g30
n3,g14,g76
n4,g61,g72
n5,g68,g19
n6,g58,g57
n7,g48,g38
n8,g94,g73
n9,g71,g61
n10,g31,g18
n11,g75,g64
n12,g27,g71
n13,g39,g30
n14,g21,g57
n15,g88,g8
n16,g43,g23
n17,g85,g70
n18,g18,g21
n19,g32,g78
n20,g50,g0
n21,g93,g81
n22,g17,g67
n23,g47,g27
n24,g72,g66
n25,g92,g52
n26,g95,g74
n27,g53,g22
n28,g64,g52
n29,g88,g78
n30,g92,g5
n31,g54,g11
n32,g76,g92
n33,g60,g87
n34,g93,g41
n35,g61,g75
n36,g23,g80
n37,g60,g54
n38,g62,g40
n39,g16,g39
n40,g1,g36
n41,g80,g16
n42,g45,g53
n43,g12,g76
n44,g95,g16
n45,g93,g24
n46,g61,g87
n47,g47,g13
n48,g17,g99
n49,g82,g76
n50,g39,g5
n51,g34,g72
n52,g98,g55
n53,g94,g31
n54,g88,g74
n55,g0,g32
n56,g5,g26
n57,g55,g79
n58,g83,g27
n59,g59,g33
n60,g0,g49
n61,g17,g4
n62,g31,g20
n63,g61,g51
n64,g18,g67
n65,g67,g4
