n0,g94,g27
n1,g13,g82
n2,g19,g38
n3,g43,g73
n4,g81,g75
n5,g46,g72
n6,g99,g47
n7,g27,g99
n8,g13,g89
n9,g74,g19
n10,g39,g76
n11,g62,g76
n12,g30,g31
n13,g60,g25
n14,g64,g17
n15,g58,g12
n16,g79,g77
n17,g62,g13
n18,g2,g30
n19,g39,g21
n20,g33,g64
n21,g49,g10
n22,g65,g74
n23,g6,g52
n24,g32,g89
n25,g49,g41
n26,g32,g21
n27,g23,g59
n28,g49,g75
n29,g0,g25
n30,g98,g29
n31,g84,g7
n32,g87,g42
n33,g62,g32
n34,g83,g30
n35,g0,g68
n36,g88,g39
n37,g20,g48
n38,g0,g63
n39,g25,g49
n40,g22,g41
n41,g97,g29
n42,g91,g94
n43,g43,g6
n44,g7,g4
n45,g4,g70
n46,g29,g22
n47,g97,g53
n48,g17,g73
n49,g53,g66
n50,g95,g11
n51,g22,g24
n52,g41,g83
n53,g80,g47
n54,g67,g65
n55,g38,g87
n56,g60,g41
n57,g49,g71
n58,g67,g74
n59,g71,g91
n60,g8,g20
n61,g92,g82
n62,g18,g43
n63,g86,g39
n64,g16,g57
n65,g81,g67
