n70,g86,g22
n6,g35,g3
n4,g1,g72
n22,g6,g87
n21,g81,g10
n60,g53,g20
n79,g93,g2
n74,g26,g86
n69,g42,g40
n28,g60,g83
n14,g57,g19
n45,g52,g46
n89,g54,g24
n5,g46,g17
n23,g25,g56
n24,g72,g44
n17,g42,g76
n54,g71,g78
n77,g74,g81
n63,g96,g70
n9,g52,g99
n25,g1,g91
n87,g51,g47
n10,g83,g5
n68,g89,g71
n34,g61,g98
n72,g11,g20
n73,g47,g38
n55,g32,g81
n44,g54,g15
n16,g26,g11
n80,g15,g26
n81,g14,g79
n75,g21,g53
n66,g20,g50
n47,g97,g69
n52,g32,g41
n59,g26,g63
n57,g30,g84
n71,g79,g91
n37,g76,g50
n31,g37,g44
n19,g24,g43
n46,g95,g31
n65,g62,g96
n85,g84,g78
n1,g51,g90
n84,g7,g28
n32,g12,g17
n26,g24,g90
n20,g19,g42
n53,g87,g83
n56,g28,g82
n76,g84,g67
n38,g82,g93
n13,g31,g80
n67,g96,g88
n41,g67,g46
n18,g67,g87
n11,g76,g39
n30,g84,g8
n35,g27,g2
n8,g45,g62
n83,g13,g81
n39,g35,g63
n33,g1,g67
n27,g29,g61
n50,g75,g10
n12,g10,g99
n82,g63,g16
n0,g16,g49
n43,g0,g65
n58,g37,g51
n36,g57,g94
n42,g32,g10
n61,g0,g47
n78,g87,g21
n3,g90,g40
n29,g6,g5
n49,g74,g96
n88,g78,g25
n86,g11,g48
n62,g13,g1
n40,g81,g8
n51,g27,g32
n7,g47,g84
n15,g61,g74
n48,g47,g98
n64,g64,g11
n2,g76,g48
