n0,g82,g73
n1,g78,g39
n2,g5,g53
n3,g40,g69
n4,g42,g62
n5,g58,g49
n6,g87,g48
n7,g99,g36
n8,g85,g95
n9,g74,g62
n10,g94,g68
n11,g38,g69
n12,g22,g28
n13,g38,g98
n14,g0,g78
n15,g73,g98
n16,g99,g46
n17,g8,g79
n18,g62,g40
n19,g12,g51
n20,g93,g36
n21,g68,g85
n22,g59,g80
n23,g14,g61
n24,g75,g5
n25,g20,g1
n26,g37,g32
n27,g64,g69
n28,g78,g96
n29,g23,g3
n30,g43,g35
n31,g16,g77
n32,g71,g28
n33,g27,g81
n34,g81,g19
n35,g24,g31
n36,g9,g83
n37,g67,g68
n38,g41,g28
n39,g55,g99
n40,g87,g17
n41,g55,g93
n42,g21,g79
n43,g72,g82
n44,g72,g36
n45,g86,g32
n46,g7,g3
n47,g0,g59
n48,g15,g17
n49,g71,g87
n50,g92,g34
n51,g68,g7
n52,g55,g53
n53,g53,g6
n54,g94,g43
n55,g55,g32
n56,g67,g49
n57,g93,g61
