n0,g11,g90
n1,g81,g52
n2,g6,g85
n3,g0,g18
n4,g47,g1
n5,g36,g94
n6,g9,g0
n7,g26,g38
n8,g62,g75
n9,g68,g30
n10,g43,g95
n11,g39,g69
n12,g94,g53
n13,g43,g61
n14,g61,g79
n15,g67,g24
n16,g4,g66
n17,g63,g75
n18,g87,g55
n19,g13,g63
n20,g99,g76
n21,g35,g21
n22,g22,g63
n23,g65,g62
n24,g49,g79
n25,g54,g41
n26,g55,g50
n27,g13,g77
n28,g22,g57
n29,g20,g21
n30,g23,g85
n31,g61,g2
n32,g83,g94
n33,g44,g12
n34,g56,g75
n35,g6,g88
n36,g28,g4
n37,g56,g92
n38,g45,g6
n39,g84,g32
n40,g16,g26
n41,g50,g29
n42,g63,g26
n43,g41,g97
n44,g95,g58
n45,g98,g53
n46,g46,g19
n47,g13,g84
n48,g33,g49
n49,g65,g23
n50,g40,g47
n51,g88,g18
n52,g86,g21
n53,g39,g53
n54,g77,g91
n55,g17,g12
n56,g17,g79
n57,g52,g27
