n70,g74,g5
n6,g59,g63
n4,g29,g72
n22,g83,g28
n21,g1,g80
n60,g29,g90
n79,g85,g34
n74,g32,g76
n69,g80,g36
n28,g60,g58
n14,g94,g74
n45,g12,g98
n5,g16,g12
n23,g73,g97
n24,g56,g53
n17,g61,g52
n54,g12,g1
n77,g9,g38
n63,g98,g10
n9,g40,g68
n25,g67,g24
n10,g60,g87
n68,g42,g97
n34,g83,g44
n72,g9,g56
n73,g55,g24
n55,g44,g71
n44,g46,g83
n16,g62,g39
n80,g14,g25
n81,g69,g40
n75,g38,g67
n66,g26,g69
n47,g55,g53
n52,g17,g96
n59,g45,g98
n57,g39,g7
n71,g78,g50
n37,g35,g32
n31,g84,g11
n19,g61,g97
n46,g2,g74
n65,g1,g63
n85,g31,g40
n1,g12,g74
n84,g75,g0
n32,g13,g56
n26,g26,g85
n20,g95,g2
n53,g17,g36
n56,g34,g50
n76,g25,g79
n38,g17,g93
n13,g63,g57
n67,g33,g20
n41,g69,g64
n18,g48,g69
n11,g71,g23
n30,g25,g21
n35,g18,g10
n8,g82,g64
n83,g34,g48
n39,g67,g7
n33,g88,g16
n27,g92,g84
n50,g95,g33
n12,g79,g1
n82,g21,g31
n0,g67,g21
n43,g14,g76
n58,g70,g31
n36,g32,g23
n42,g42,g62
n61,g13,g1
n78,g88,g61
n3,g87,g52
n29,g92,g19
n49,g36,g69
n86,g87,g79
n62,g19,g31
n40,g71,g85
n51,g84,g21
n7,g58,g91
n15,g86,g27
n48,g92,g59
n64,g14,g2
n2,g58,g39
