n0,g54,g36
n1,g19,g95
n2,g83,g74
n3,g83,g12
n4,g75,g80
n5,g82,g72
n6,g69,g15
n7,g99,g54
n8,g66,g74
n9,g44,g52
n10,g17,g63
n11,g20,g4
n12,g46,g81
n13,g19,g64
n14,g13,g33
n15,g33,g26
n16,g69,g6
n17,g30,g7
n18,g92,g3
n19,g55,g64
n20,g3,g6
n21,g1,g64
n22,g22,g2
n23,g71,g89
n24,g64,g57
n25,g49,g64
n26,g65,g34
n27,g66,g85
n28,g11,g83
n29,g76,g40
n30,g9,g86
n31,g97,g35
n32,g69,g7
n33,g50,g19
n34,g17,g62
n35,g66,g29
n36,g86,g6
n37,g95,g31
n38,g29,g34
n39,g94,g47
n40,g91,g22
n41,g18,g85
n42,g96,g45
n43,g23,g69
