n0,g32,g25
n1,g40,g55
n2,g49,g82
n3,g11,g99
n4,g69,g75
n5,g22,g51
n6,g20,g81
n7,g52,g42
n8,g17,g55
n9,g69,g54
n10,g7,g23
n11,g76,g87
n12,g71,g86
n13,g77,g29
n14,g36,g27
n15,g54,g41
n16,g76,g19
n17,g52,g16
n18,g7,g5
n19,g90,g67
n20,g81,g12
n21,g23,g97
n22,g55,g20
n23,g89,g52
n24,g39,g55
n25,g49,g60
n26,g90,g18
n27,g90,g44
n28,g2,g32
n29,g45,g67
n30,g24,g5
n31,g18,g11
n32,g7,g92
n33,g85,g98
n34,g22,g16
n35,g92,g43
n36,g38,g57
n37,g94,g54
n38,g81,g91
n39,g3,g36
n40,g17,g72
n41,g29,g87
n42,g64,g49
n43,g65,g74
n44,g47,g27
