n0,g7,g20
n1,g28,g65
n2,g48,g94
n3,g71,g85
n4,g29,g47
n5,g99,g48
n6,g77,g28
n7,g20,g65
n8,g23,g92
n9,g55,g35
n10,g22,g2
n11,g93,g3
n12,g41,g79
n13,g66,g25
n14,g92,g54
n15,g29,g11
n16,g49,g29
n17,g5,g16
n18,g97,g75
n19,g40,g95
n20,g25,g37
n21,g86,g84
n22,g66,g92
n23,g83,g43
n24,g73,g44
n25,g62,g51
n26,g99,g62
n27,g84,g78
n28,g58,g23
n29,g72,g21
n30,g83,g51
n31,g28,g13
n32,g10,g77
n33,g84,g93
n34,g43,g35
n35,g12,g50
n36,g19,g43
n37,g56,g15
n38,g12,g47
n39,g97,g1
n40,g3,g18
n41,g32,g28
n42,g56,g93
n43,g30,g82
n44,g87,g5
