n0,g35,g69
n1,g79,g36
n2,g47,g71
n3,g96,g74
n4,g53,g88
n5,g39,g69
n6,g90,g34
n7,g9,g57
n8,g32,g48
n9,g8,g91
n10,g5,g21
n11,g50,g66
n12,g24,g80
n13,g33,g67
n14,g47,g20
n15,g85,g8
n16,g42,g51
n17,g72,g97
n18,g4,g23
n19,g35,g19
n20,g30,g72
n21,g78,g51
n22,g10,g55
n23,g3,g16
n24,g29,g28
n25,g99,g65
n26,g20,g91
n27,g34,g43
n28,g77,g80
n29,g77,g4
n30,g96,g91
n31,g28,g18
n32,g90,g77
n33,g78,g5
n34,g91,g11
n35,g99,g18
n36,g62,g9
n37,g34,g27
n38,g40,g2
n39,g42,g36
n40,g58,g48
n41,g46,g60
n42,g42,g80
n43,g40,g60
n44,g61,g60
