n0,g77,g1
n1,g49,g31
n2,g0,g88
n3,g87,g64
n4,g85,g58
n5,g81,g65
n6,g70,g56
n7,g51,g16
n8,g70,g42
n9,g24,g18
n10,g0,g53
n11,g18,g52
n12,g74,g25
n13,g90,g16
n14,g57,g94
n15,g95,g26
n16,g30,g53
n17,g25,g69
n18,g22,g68
n19,g69,g95
n20,g27,g54
n21,g79,g58
n22,g43,g67
n23,g64,g3
n24,g15,g81
n25,g54,g95
n26,g90,g96
n27,g11,g56
n28,g83,g76
n29,g50,g14
n30,g57,g69
n31,g42,g74
n32,g92,g26
n33,g48,g67
n34,g95,g90
n35,g61,g74
n36,g75,g12
n37,g90,g88
n38,g67,g80
n39,g69,g19
n40,g73,g34
n41,g47,g21
n42,g74,g71
n43,g87,g27
n44,g16,g85
n45,g36,g74
n46,g24,g61
n47,g38,g90
n48,g40,g10
n49,g51,g5
n50,g62,g64
n51,g24,g12
n52,g63,g84
n53,g61,g88
n54,g78,g42
n55,g64,g12
n56,g13,g62
n57,g37,g51
n58,g0,g23
n59,g19,g89
n60,g55,g27
n61,g8,g68
