n0,g24,g80
n1,g70,g84
n2,g72,g7
n3,g54,g83
n4,g19,g66
n5,g84,g36
n6,g74,g48
n7,g36,g89
n8,g45,g39
n9,g53,g22
n10,g26,g62
n11,g45,g62
n12,g68,g12
n13,g7,g15
n14,g29,g83
n15,g75,g67
n16,g40,g15
n17,g10,g74
n18,g10,g26
n19,g80,g82
n20,g44,g0
n21,g5,g25
n22,g65,g64
n23,g64,g84
n24,g31,g82
n25,g15,g74
n26,g73,g40
n27,g82,g98
n28,g46,g34
n29,g4,g50
n30,g10,g22
n31,g14,g53
n32,g50,g97
n33,g79,g67
n34,g76,g59
n35,g55,g68
n36,g98,g86
n37,g82,g14
n38,g62,g22
n39,g55,g20
n40,g74,g12
n41,g19,g2
n42,g50,g11
