n70,g15,g19
n65,g76,g17
n6,g77,g11
n35,g44,g36
n4,g29,g97
n32,g22,g30
n72,g45,g21
n74,g66,g62
n26,g13,g83
n21,g80,g59
n60,g16,g92
n20,g86,g96
n73,g26,g29
n51,g3,g80
n69,g75,g73
n71,g59,g8
n28,g29,g94
n77,g17,g39
n14,g63,g48
n45,g95,g38
n39,g37,g3
n5,g52,g25
n23,g44,g13
n24,g9,g97
n54,g35,g58
n16,g4,g80
n82,g37,g26
n17,g55,g56
n18,g64,g63
n63,g78,g4
n9,g24,g64
n25,g9,g26
n30,g88,g18
n31,g47,g46
n10,g6,g34
n43,g43,g91
n68,g41,g61
n34,g3,g33
n8,g83,g35
n79,g97,g62
n53,g2,g30
n55,g49,g18
n38,g37,g9
n33,g24,g97
n62,g65,g34
n11,g49,g90
n27,g36,g95
n50,g19,g36
n44,g40,g22
n12,g52,g58
n67,g37,g85
n75,g89,g99
n80,g52,g29
n0,g81,g11
n22,g55,g23
n81,g65,g49
n58,g56,g45
n36,g53,g97
n42,g23,g24
n61,g69,g13
n78,g76,g54
n3,g85,g68
n29,g56,g89
n47,g92,g30
n49,g37,g80
n52,g30,g21
n59,g84,g83
n57,g36,g62
n66,g43,g55
n37,g49,g61
n13,g53,g98
n40,g81,g50
n19,g87,g54
n46,g61,g31
n7,g1,g9
n15,g72,g13
n48,g78,g91
n41,g83,g64
n76,g33,g27
n64,g92,g47
n56,g43,g82
n2,g50,g63
n1,g30,g15
