n70,g84,g22
n65,g77,g96
n6,g63,g92
n35,g47,g45
n4,g55,g11
n32,g97,g67
n72,g22,g80
n26,g86,g54
n21,g33,g26
n60,g56,g58
n20,g86,g34
n51,g57,g20
n69,g50,g99
n71,g65,g52
n28,g68,g81
n14,g67,g28
n45,g86,g19
n39,g99,g90
n5,g54,g71
n23,g25,g84
n24,g0,g34
n54,g51,g62
n16,g25,g34
n17,g48,g45
n18,g54,g7
n63,g67,g98
n9,g42,g93
n25,g1,g19
n30,g99,g7
n31,g9,g42
n10,g54,g6
n43,g73,g75
n68,g93,g32
n34,g61,g56
n8,g32,g56
n53,g31,g63
n55,g66,g98
n38,g60,g0
n33,g71,g77
n62,g28,g62
n11,g50,g98
n27,g85,g86
n50,g25,g31
n44,g50,g36
n12,g55,g79
n67,g65,g95
n0,g23,g34
n22,g24,g9
n58,g57,g72
n36,g19,g95
n42,g88,g79
n61,g19,g12
n3,g95,g34
n29,g15,g64
n47,g32,g63
n49,g86,g5
n52,g67,g0
n59,g8,g3
n57,g41,g9
n66,g55,g89
n37,g11,g61
n13,g83,g4
n40,g29,g54
n19,g57,g68
n46,g72,g59
n7,g5,g11
n15,g22,g98
n48,g21,g64
n41,g78,g20
n64,g45,g42
n56,g20,g87
n2,g62,g40
n1,g8,g78
