n0,g32,g22
n1,g42,g33
n2,g43,g53
n3,g53,g72
n4,g27,g97
n5,g74,g93
n6,g59,g1
n7,g42,g49
n8,g46,g34
n9,g82,g63
n10,g99,g7
n11,g17,g99
n12,g51,g59
n13,g31,g12
n14,g13,g71
n15,g65,g89
n16,g24,g66
n17,g96,g98
n18,g8,g75
n19,g23,g4
n20,g23,g82
n21,g58,g23
n22,g15,g64
n23,g95,g59
n24,g9,g43
n25,g26,g30
n26,g24,g79
n27,g93,g26
n28,g87,g83
n29,g26,g41
n30,g39,g32
n31,g36,g4
n32,g10,g30
n33,g72,g41
n34,g9,g91
n35,g47,g21
n36,g58,g2
n37,g75,g21
n38,g56,g73
n39,g51,g47
n40,g88,g50
n41,g81,g91
n42,g40,g44
n43,g28,g71
n44,g13,g73
n45,g73,g41
n46,g30,g72
n47,g39,g52
n48,g76,g53
n49,g56,g49
n50,g82,g20
n51,g37,g43
n52,g26,g63
n53,g40,g16
n54,g16,g85
n55,g10,g32
n56,g52,g92
n57,g79,g97
n58,g85,g82
n59,g43,g60
n60,g46,g61
n61,g36,g74
n62,g81,g30
n63,g45,g48
n64,g28,g96
