n0,g40,g69
n1,g81,g77
n2,g10,g90
n3,g44,g38
n4,g73,g52
n5,g26,g99
n6,g21,g57
n7,g27,g23
n8,g12,g5
n9,g61,g97
n10,g36,g29
n11,g75,g55
n12,g7,g2
n13,g94,g28
n14,g24,g7
n15,g43,g19
n16,g41,g23
n17,g20,g90
n18,g63,g14
n19,g84,g98
n20,g83,g34
n21,g99,g5
n22,g34,g29
n23,g83,g88
n24,g4,g36
n25,g42,g23
n26,g69,g18
n27,g89,g8
n28,g17,g77
n29,g90,g58
n30,g28,g93
n31,g65,g29
n32,g74,g65
n33,g47,g73
n34,g7,g61
n35,g68,g15
n36,g20,g99
n37,g49,g83
n38,g69,g9
n39,g18,g53
n40,g88,g24
n41,g74,g73
n42,g2,g89
n43,g44,g52
n44,g47,g21
n45,g61,g33
n46,g57,g42
n47,g47,g16
n48,g28,g97
n49,g97,g35
n50,g93,g52
n51,g8,g57
n52,g30,g16
n53,g66,g48
n54,g33,g46
n55,g33,g85
n56,g32,g73
n57,g15,g41
n58,g90,g92
n59,g61,g21
n60,g84,g43
n61,g0,g27
n62,g83,g9
n63,g29,g30
n64,g63,g45
