n0,g76,g87
n1,g70,g14
n2,g98,g69
n3,g44,g12
n4,g69,g91
n5,g26,g36
n6,g35,g21
n7,g71,g0
n8,g10,g71
n9,g91,g81
n10,g39,g32
n11,g82,g83
n12,g30,g22
n13,g63,g33
n14,g77,g29
n15,g92,g41
n16,g8,g93
n17,g52,g31
n18,g24,g28
n19,g12,g82
n20,g17,g84
n21,g45,g86
n22,g81,g74
n23,g5,g65
n24,g84,g35
n25,g29,g3
n26,g6,g38
n27,g18,g99
n28,g12,g43
n29,g94,g53
n30,g39,g54
n31,g40,g36
n32,g80,g68
n33,g25,g89
n34,g72,g90
n35,g63,g6
n36,g33,g2
n37,g43,g19
n38,g31,g21
n39,g25,g20
n40,g45,g75
n41,g93,g6
n42,g90,g68
n43,g79,g98
n44,g32,g64
n45,g97,g66
n46,g37,g29
n47,g65,g6
n48,g20,g41
n49,g74,g26
n50,g10,g60
