n70,g53,g44
n65,g8,g12
n6,g18,g12
n35,g94,g98
n4,g87,g30
n32,g91,g89
n72,g39,g61
n74,g9,g79
n26,g89,g4
n21,g6,g67
n60,g24,g40
n20,g61,g92
n73,g52,g18
n51,g36,g77
n69,g1,g60
n71,g49,g33
n28,g12,g90
n77,g63,g12
n14,g49,g27
n45,g55,g89
n39,g28,g77
n5,g3,g36
n23,g98,g22
n24,g39,g17
n54,g75,g85
n16,g71,g18
n17,g45,g73
n18,g31,g95
n63,g43,g71
n9,g77,g6
n25,g43,g70
n30,g97,g67
n31,g5,g25
n10,g95,g6
n43,g94,g21
n68,g8,g55
n34,g40,g30
n8,g6,g68
n53,g51,g2
n55,g49,g99
n38,g54,g88
n33,g98,g28
n62,g83,g69
n11,g74,g82
n27,g37,g42
n50,g96,g89
n44,g56,g75
n12,g27,g60
n67,g96,g14
n75,g27,g71
n0,g3,g95
n22,g42,g55
n58,g42,g51
n36,g17,g74
n42,g94,g68
n61,g25,g7
n3,g98,g11
n29,g49,g54
n47,g64,g6
n49,g16,g90
n52,g19,g25
n59,g33,g70
n57,g80,g62
n66,g55,g85
n37,g23,g59
n13,g80,g63
n40,g41,g59
n19,g52,g34
n46,g7,g16
n7,g15,g53
n15,g51,g76
n48,g46,g20
n41,g58,g36
n76,g45,g28
n64,g72,g94
n56,g92,g4
n2,g1,g72
n1,g4,g95
