n70,g28,g52
n65,g65,g46
n6,g98,g30
n35,g72,g88
n4,g51,g48
n32,g30,g2
n72,g76,g57
n26,g11,g90
n21,g88,g32
n60,g58,g11
n20,g42,g27
n51,g4,g57
n69,g40,g66
n71,g26,g63
n28,g92,g0
n14,g13,g93
n45,g5,g45
n39,g6,g67
n5,g65,g29
n23,g7,g26
n24,g80,g12
n54,g99,g33
n16,g40,g75
n17,g90,g83
n18,g70,g79
n63,g50,g36
n9,g71,g26
n25,g43,g20
n30,g68,g54
n31,g27,g79
n10,g40,g65
n43,g54,g69
n68,g25,g43
n34,g81,g9
n8,g29,g39
n53,g56,g61
n55,g80,g24
n38,g77,g3
n33,g22,g45
n62,g91,g35
n11,g14,g79
n27,g68,g82
n50,g23,g15
n44,g4,g38
n12,g40,g67
n67,g0,g30
n0,g25,g73
n22,g79,g89
n58,g45,g60
n36,g97,g16
n42,g55,g89
n61,g53,g71
n3,g10,g38
n29,g23,g29
n47,g75,g0
n49,g76,g71
n52,g32,g19
n59,g75,g57
n57,g90,g54
n66,g56,g50
n37,g5,g42
n13,g91,g81
n40,g61,g87
n19,g92,g13
n46,g46,g92
n7,g86,g68
n15,g56,g82
n48,g46,g37
n41,g58,g46
n64,g90,g46
n56,g17,g89
n2,g4,g85
n1,g96,g40
