n0,g92,g32
n1,g93,g52
n2,g50,g20
n3,g31,g71
n4,g84,g4
n5,g0,g16
n6,g37,g63
n7,g96,g62
n8,g31,g38
n9,g26,g10
n10,g0,g11
n11,g46,g53
n12,g54,g93
n13,g69,g83
n14,g3,g25
n15,g42,g38
n16,g69,g70
n17,g36,g10
n18,g23,g20
n19,g74,g30
n20,g49,g59
n21,g68,g7
n22,g83,g61
n23,g40,g65
n24,g5,g24
n25,g70,g62
n26,g56,g35
n27,g6,g38
n28,g6,g37
n29,g49,g65
n30,g11,g28
n31,g25,g97
n32,g60,g56
n33,g72,g28
n34,g27,g97
n35,g49,g62
n36,g29,g0
n37,g44,g72
n38,g2,g93
n39,g80,g95
n40,g95,g44
n41,g84,g24
n42,g95,g97
n43,g64,g7
n44,g88,g93
n45,g45,g33
n46,g78,g98
n47,g91,g11
