n0,g19,g39
n1,g66,g2
n2,g21,g16
n3,g94,g82
n4,g88,g36
n5,g15,g33
n6,g29,g73
n7,g36,g89
n8,g4,g88
n9,g4,g46
n10,g8,g91
n11,g43,g37
n12,g35,g93
n13,g60,g3
n14,g99,g71
n15,g56,g11
n16,g46,g27
n17,g22,g28
n18,g2,g65
n19,g84,g48
n20,g36,g9
n21,g52,g5
n22,g55,g97
n23,g49,g73
n24,g5,g84
n25,g87,g5
n26,g37,g21
n27,g45,g35
n28,g11,g57
n29,g2,g56
n30,g1,g59
n31,g46,g31
n32,g68,g25
n33,g83,g97
n34,g23,g54
n35,g34,g65
n36,g28,g86
n37,g86,g81
n38,g20,g6
n39,g24,g47
n40,g81,g11
n41,g84,g72
n42,g62,g94
n43,g97,g62
n44,g26,g74
n45,g60,g63
n46,g93,g46
n47,g41,g37
n48,g64,g52
n49,g88,g77
n50,g30,g92
n51,g17,g11
n52,g62,g93
n53,g1,g93
n54,g6,g54
n55,g71,g55
n56,g4,g79
n57,g34,g6
n58,g22,g43
n59,g96,g68
