n0,g6,g79
n1,g78,g23
n2,g24,g29
n3,g60,g21
n4,g47,g37
n5,g39,g73
n6,g34,g39
n7,g40,g82
n8,g31,g55
n9,g84,g1
n10,g67,g45
n11,g66,g65
n12,g24,g73
n13,g17,g98
n14,g92,g28
n15,g46,g41
n16,g42,g55
n17,g59,g83
n18,g74,g72
n19,g25,g1
n20,g78,g14
n21,g4,g27
n22,g61,g64
n23,g66,g45
n24,g12,g92
n25,g24,g19
n26,g96,g93
n27,g98,g31
n28,g85,g40
n29,g94,g32
n30,g72,g94
n31,g27,g40
n32,g29,g78
n33,g12,g86
n34,g69,g23
n35,g2,g61
n36,g63,g40
n37,g87,g73
n38,g82,g95
n39,g5,g62
n40,g74,g39
n41,g49,g2
n42,g40,g42
n43,g12,g89
