n0,g46,g3
n1,g96,g30
n2,g42,g70
n3,g39,g74
n4,g24,g97
n5,g60,g9
n6,g91,g6
n7,g30,g53
n8,g71,g29
n9,g79,g10
n10,g84,g53
n11,g99,g28
n12,g90,g55
n13,g91,g55
n14,g35,g45
n15,g70,g35
n16,g87,g13
n17,g68,g58
n18,g8,g66
n19,g18,g82
n20,g94,g65
n21,g61,g95
n22,g32,g14
n23,g66,g85
n24,g56,g49
n25,g19,g89
n26,g23,g27
n27,g58,g59
n28,g84,g77
n29,g45,g2
n30,g78,g27
n31,g98,g97
n32,g75,g47
n33,g31,g26
n34,g82,g51
n35,g49,g5
n36,g34,g46
n37,g87,g33
n38,g32,g68
n39,g99,g4
n40,g67,g54
n41,g8,g49
n42,g2,g95
n43,g42,g15
