n0,g37,g20
n1,g95,g86
n2,g12,g46
n3,g89,g30
n4,g49,g76
n5,g80,g66
n6,g58,g34
n7,g51,g28
n8,g27,g16
n9,g96,g26
n10,g11,g97
n11,g14,g36
n12,g41,g24
n13,g95,g41
n14,g83,g56
n15,g18,g47
n16,g27,g78
n17,g44,g29
n18,g43,g58
n19,g88,g79
n20,g59,g26
n21,g82,g63
n22,g45,g18
n23,g17,g32
n24,g0,g89
n25,g88,g4
n26,g36,g62
n27,g86,g59
n28,g97,g34
n29,g27,g61
n30,g19,g31
n31,g28,g1
n32,g12,g92
n33,g48,g53
n34,g81,g97
n35,g82,g8
n36,g31,g16
n37,g8,g84
n38,g26,g17
n39,g82,g48
n40,g2,g81
n41,g85,g50
n42,g8,g89
n43,g2,g33
n44,g6,g38
n45,g59,g18
n46,g42,g33
