n0,g23,g21
n1,g48,g47
n2,g26,g86
n3,g3,g80
n4,g41,g25
n5,g35,g89
n6,g81,g46
n7,g3,g14
n8,g68,g35
n9,g17,g40
n10,g10,g94
n11,g62,g94
n12,g45,g19
n13,g28,g15
n14,g52,g51
n15,g69,g82
n16,g32,g87
n17,g93,g5
n18,g28,g3
n19,g40,g57
n20,g93,g25
n21,g50,g42
n22,g58,g0
n23,g87,g0
n24,g44,g43
n25,g30,g77
n26,g9,g78
n27,g74,g96
n28,g36,g73
n29,g40,g51
n30,g94,g63
n31,g15,g39
n32,g63,g25
n33,g29,g97
n34,g36,g47
n35,g56,g7
n36,g92,g75
n37,g84,g53
n38,g1,g4
n39,g31,g11
n40,g18,g23
n41,g55,g98
n42,g50,g99
n43,g10,g83
n44,g40,g83
n45,g34,g97
n46,g30,g17
