n0,g78,g82
n1,g15,g97
n2,g15,g5
n3,g44,g18
n4,g16,g23
n5,g58,g14
n6,g33,g30
n7,g76,g55
n8,g66,g20
n9,g32,g77
n10,g76,g13
n11,g59,g66
n12,g60,g12
n13,g64,g68
n14,g91,g61
n15,g88,g56
n16,g93,g24
n17,g68,g48
n18,g30,g13
n19,g67,g66
n20,g13,g60
n21,g58,g19
n22,g36,g18
n23,g53,g60
n24,g30,g59
n25,g50,g0
n26,g11,g32
n27,g40,g62
n28,g37,g70
n29,g10,g26
n30,g34,g96
n31,g15,g98
n32,g51,g67
n33,g31,g71
n34,g61,g55
n35,g77,g23
n36,g50,g31
n37,g30,g23
n38,g53,g87
n39,g79,g64
n40,g84,g24
n41,g73,g49
n42,g75,g74
n43,g44,g31
n44,g66,g28
n45,g60,g50
n46,g71,g67
