n70,g60,g62
n65,g18,g13
n6,g89,g88
n35,g41,g58
n4,g73,g18
n32,g74,g97
n26,g84,g95
n21,g56,g6
n60,g94,g53
n20,g63,g33
n51,g24,g59
n69,g76,g68
n28,g62,g68
n14,g45,g98
n45,g74,g35
n39,g42,g64
n5,g4,g7
n23,g98,g1
n24,g41,g82
n54,g70,g53
n16,g73,g57
n17,g45,g12
n18,g27,g90
n63,g72,g80
n9,g25,g59
n25,g59,g43
n30,g5,g86
n31,g41,g71
n10,g36,g78
n43,g81,g80
n68,g30,g10
n34,g47,g49
n8,g18,g75
n53,g81,g28
n55,g12,g15
n38,g30,g34
n33,g88,g53
n62,g71,g44
n11,g64,g96
n27,g56,g68
n50,g88,g52
n44,g16,g80
n12,g15,g32
n67,g94,g65
n0,g74,g48
n22,g17,g95
n58,g32,g63
n36,g4,g86
n42,g33,g3
n61,g44,g84
n3,g52,g64
n29,g53,g42
n47,g75,g69
n49,g23,g39
n52,g22,g95
n59,g33,g12
n57,g86,g96
n66,g30,g24
n37,g24,g57
n13,g56,g33
n40,g95,g54
n19,g94,g87
n46,g17,g31
n7,g6,g54
n15,g70,g82
n48,g11,g98
n41,g65,g44
n64,g36,g23
n56,g56,g88
n2,g39,g92
n1,g33,g25
