n0,g96,g73
n1,g95,g5
n2,g34,g21
n3,g74,g77
n4,g66,g74
n5,g22,g69
n6,g82,g0
n7,g90,g84
n8,g50,g62
n9,g17,g67
n10,g76,g81
n11,g83,g64
n12,g30,g4
n13,g87,g23
n14,g35,g2
n15,g31,g85
n16,g97,g0
n17,g70,g25
n18,g54,g13
n19,g61,g99
n20,g92,g44
n21,g47,g95
n22,g8,g52
n23,g87,g70
n24,g51,g48
n25,g65,g60
n26,g24,g50
n27,g17,g3
n28,g12,g57
n29,g5,g59
n30,g40,g39
n31,g23,g49
n32,g87,g24
n33,g70,g61
n34,g1,g55
n35,g4,g99
n36,g68,g46
n37,g41,g20
n38,g50,g70
n39,g81,g62
n40,g17,g79
n41,g16,g26
n42,g60,g48
n43,g13,g61
n44,g48,g94
n45,g10,g26
n46,g21,g31
