n0,g61,g92
n1,g55,g9
n2,g96,g85
n3,g88,g51
n4,g9,g95
n5,g78,g83
n6,g0,g95
n7,g2,g84
n8,g32,g97
n9,g71,g36
n10,g88,g58
n11,g55,g41
n12,g33,g37
n13,g41,g52
n14,g68,g95
n15,g24,g22
n16,g10,g82
n17,g65,g48
n18,g39,g61
n19,g52,g29
n20,g53,g61
n21,g5,g15
n22,g22,g21
n23,g88,g41
n24,g99,g82
n25,g62,g71
n26,g14,g48
n27,g52,g19
n28,g83,g37
n29,g31,g2
n30,g58,g15
n31,g51,g90
n32,g82,g95
n33,g35,g1
n34,g34,g83
n35,g43,g74
n36,g79,g16
n37,g24,g53
n38,g70,g45
n39,g68,g7
n40,g91,g89
n41,g3,g97
n42,g31,g53
n43,g38,g68
n44,g85,g75
n45,g5,g80
n46,g24,g81
