n0,g88,g11
n1,g73,g66
n2,g49,g91
n3,g94,g56
n4,g58,g64
n5,g64,g54
n6,g22,g1
n7,g26,g5
n8,g6,g44
n9,g46,g34
n10,g57,g9
n11,g61,g16
n12,g71,g8
n13,g4,g12
n14,g13,g23
n15,g62,g67
n16,g30,g39
n17,g65,g74
n18,g58,g47
n19,g61,g86
n20,g9,g16
n21,g8,g98
n22,g16,g62
n23,g38,g96
n24,g49,g71
n25,g1,g74
n26,g30,g36
n27,g85,g48
n28,g2,g16
n29,g93,g67
n30,g89,g32
n31,g12,g6
n32,g17,g52
n33,g62,g92
n34,g11,g22
n35,g62,g84
n36,g15,g85
n37,g61,g69
n38,g34,g50
n39,g65,g34
n40,g3,g40
n41,g4,g70
n42,g71,g40
n43,g1,g91
n44,g8,g57
n45,g42,g92
n46,g32,g67
