n0,g89,g38
n1,g54,g58
n2,g71,g9
n3,g44,g85
n4,g91,g62
n5,g46,g36
n6,g28,g80
n7,g32,g1
n8,g81,g57
n9,g99,g71
n10,g75,g16
n11,g36,g57
n12,g27,g6
n13,g59,g1
n14,g74,g95
n15,g55,g42
n16,g28,g57
n17,g17,g56
n18,g28,g32
n19,g71,g53
n20,g62,g72
n21,g72,g73
n22,g39,g80
n23,g87,g69
n24,g72,g53
n25,g37,g19
n26,g60,g8
n27,g76,g66
n28,g70,g54
n29,g24,g7
n30,g34,g47
n31,g15,g99
n32,g93,g21
n33,g71,g7
n34,g42,g90
n35,g37,g90
n36,g3,g14
n37,g52,g20
n38,g42,g75
n39,g99,g13
n40,g10,g30
n41,g76,g22
n42,g18,g72
n43,g81,g72
n44,g63,g43
n45,g5,g21
n46,g76,g78
