n70,g75,g80
n65,g71,g84
n6,g92,g14
n35,g66,g92
n4,g84,g40
n32,g97,g79
n72,g53,g29
n74,g49,g45
n26,g90,g6
n21,g26,g4
n60,g64,g12
n20,g73,g31
n73,g34,g46
n51,g70,g79
n69,g49,g28
n71,g51,g46
n28,g27,g15
n77,g32,g2
n14,g2,g50
n45,g17,g10
n39,g39,g90
n5,g4,g7
n23,g66,g38
n24,g54,g35
n54,g28,g36
n16,g14,g36
n17,g32,g66
n18,g63,g81
n63,g1,g24
n9,g21,g22
n25,g37,g47
n30,g68,g39
n31,g48,g29
n10,g66,g19
n43,g99,g42
n68,g48,g95
n34,g79,g6
n8,g96,g76
n53,g74,g33
n55,g38,g63
n38,g5,g92
n33,g54,g88
n62,g98,g47
n11,g23,g89
n27,g89,g16
n50,g12,g24
n44,g21,g49
n12,g43,g48
n67,g32,g36
n75,g42,g31
n0,g60,g25
n22,g50,g43
n58,g91,g22
n36,g74,g57
n42,g0,g4
n61,g45,g93
n3,g86,g68
n29,g93,g89
n47,g30,g62
n49,g73,g97
n52,g1,g18
n59,g78,g21
n57,g85,g45
n66,g34,g16
n37,g5,g42
n13,g16,g25
n40,g49,g20
n19,g88,g96
n46,g85,g15
n7,g53,g70
n15,g83,g65
n48,g28,g75
n41,g32,g98
n76,g18,g34
n64,g68,g18
n56,g6,g94
n2,g7,g46
n1,g40,g53
