n70,g88,g5
n65,g89,g61
n6,g78,g69
n35,g4,g35
n4,g59,g69
n32,g22,g48
n72,g27,g47
n74,g17,g7
n26,g86,g44
n21,g42,g57
n60,g60,g14
n20,g45,g38
n73,g16,g22
n51,g97,g88
n69,g14,g24
n71,g56,g43
n28,g89,g79
n77,g49,g88
n14,g53,g93
n45,g0,g78
n39,g60,g88
n5,g15,g56
n23,g72,g95
n24,g98,g7
n54,g8,g52
n16,g64,g3
n17,g1,g71
n18,g0,g73
n63,g75,g20
n9,g63,g98
n25,g2,g9
n30,g70,g33
n31,g5,g99
n10,g3,g15
n43,g1,g94
n68,g50,g44
n34,g99,g33
n8,g17,g54
n53,g14,g17
n55,g17,g61
n38,g5,g77
n33,g41,g19
n62,g4,g30
n11,g58,g87
n27,g23,g30
n50,g55,g51
n44,g40,g29
n12,g12,g66
n67,g35,g92
n75,g51,g53
n0,g86,g29
n22,g4,g33
n58,g31,g78
n36,g30,g17
n42,g49,g78
n61,g39,g48
n3,g47,g82
n29,g26,g30
n47,g59,g35
n49,g70,g60
n52,g99,g77
n59,g54,g82
n57,g36,g76
n66,g12,g95
n37,g38,g58
n13,g82,g14
n40,g26,g14
n19,g78,g77
n46,g93,g54
n7,g47,g3
n15,g53,g76
n48,g57,g71
n41,g92,g60
n76,g0,g11
n64,g36,g74
n56,g77,g54
n2,g1,g95
n1,g33,g34
