n70,g68,g90
n65,g21,g5
n6,g40,g33
n35,g42,g63
n4,g79,g83
n32,g95,g25
n72,g12,g50
n74,g64,g41
n26,g16,g8
n21,g28,g5
n60,g44,g20
n20,g4,g94
n73,g8,g21
n51,g73,g83
n69,g39,g44
n71,g75,g89
n28,g56,g44
n77,g53,g13
n14,g51,g69
n45,g51,g74
n39,g81,g3
n5,g95,g94
n23,g81,g89
n24,g82,g86
n54,g43,g29
n16,g74,g41
n17,g0,g96
n18,g46,g21
n63,g20,g26
n9,g70,g46
n25,g94,g97
n30,g41,g76
n31,g42,g84
n10,g19,g54
n43,g74,g9
n68,g65,g32
n34,g87,g81
n8,g77,g30
n53,g1,g9
n55,g42,g49
n38,g85,g17
n33,g82,g88
n62,g77,g40
n11,g54,g96
n27,g29,g85
n50,g53,g0
n44,g23,g77
n12,g25,g23
n67,g93,g92
n75,g46,g54
n0,g31,g41
n22,g11,g95
n58,g77,g88
n36,g52,g37
n42,g47,g86
n61,g4,g80
n3,g75,g3
n29,g85,g64
n47,g52,g54
n49,g40,g70
n52,g92,g37
n59,g44,g72
n57,g8,g9
n66,g3,g33
n37,g59,g24
n13,g53,g10
n40,g66,g41
n19,g4,g40
n46,g16,g45
n7,g18,g14
n15,g12,g44
n48,g14,g76
n41,g97,g83
n76,g32,g78
n64,g86,g29
n56,g56,g60
n2,g94,g31
n1,g36,g15
