n70,g23,g4
n65,g79,g70
n6,g67,g66
n35,g53,g15
n4,g74,g36
n32,g60,g80
n72,g49,g55
n74,g89,g68
n26,g74,g68
n21,g94,g44
n60,g42,g89
n20,g32,g28
n73,g25,g54
n51,g30,g53
n69,g49,g68
n71,g83,g34
n28,g16,g22
n77,g86,g66
n14,g32,g69
n45,g60,g54
n39,g26,g64
n5,g45,g89
n23,g7,g89
n24,g12,g14
n54,g42,g82
n16,g89,g71
n17,g69,g83
n18,g35,g63
n63,g31,g87
n9,g91,g50
n25,g62,g17
n30,g54,g24
n31,g24,g18
n10,g94,g59
n43,g86,g64
n68,g77,g63
n34,g36,g11
n8,g91,g78
n53,g29,g7
n55,g15,g40
n38,g18,g75
n33,g85,g17
n62,g86,g3
n11,g29,g2
n27,g60,g0
n50,g83,g42
n44,g16,g80
n12,g61,g26
n67,g15,g20
n75,g29,g91
n0,g19,g5
n22,g65,g39
n58,g85,g65
n36,g54,g3
n42,g57,g95
n61,g9,g72
n3,g69,g49
n29,g34,g42
n47,g36,g93
n49,g87,g38
n52,g67,g34
n59,g39,g57
n57,g30,g20
n66,g71,g50
n37,g67,g76
n13,g14,g24
n40,g60,g20
n19,g88,g47
n46,g4,g80
n7,g99,g57
n15,g88,g45
n48,g3,g37
n41,g21,g88
n76,g37,g74
n64,g85,g48
n56,g20,g74
n2,g6,g14
n1,g7,g27
