n0,g88,g37
n1,g2,g23
n2,g85,g79
n3,g52,g62
n4,g15,g49
n5,g21,g71
n6,g81,g62
n7,g62,g49
n8,g60,g54
n9,g92,g65
n10,g80,g31
n11,g2,g68
n12,g48,g80
n13,g71,g9
n14,g41,g6
n15,g92,g34
n16,g58,g87
n17,g1,g55
n18,g28,g34
n19,g38,g0
n20,g16,g93
n21,g98,g14
n22,g35,g20
n23,g75,g92
n24,g9,g15
n25,g23,g26
n26,g90,g50
n27,g63,g87
n28,g70,g20
n29,g80,g24
n30,g27,g40
n31,g30,g62
n32,g41,g26
n33,g59,g25
n34,g46,g9
n35,g62,g47
n36,g85,g71
n37,g36,g18
n38,g49,g30
n39,g58,g75
n40,g63,g32
n41,g90,g42
n42,g83,g77
n43,g47,g73
n44,g36,g48
n45,g41,g78
n46,g87,g34
n47,g51,g9
n48,g67,g45
n49,g73,g48
n50,g45,g51
n51,g86,g5
n52,g34,g65
n53,g87,g75
n54,g17,g88
n55,g90,g2
n56,g66,g30
n57,g2,g85
n58,g51,g47
n59,g39,g19
n60,g72,g84
n61,g41,g23
n62,g13,g7
