n0,g24,g99
n1,g28,g2
n2,g10,g85
n3,g5,g16
n4,g13,g91
n5,g60,g1
n6,g16,g74
n7,g96,g94
n8,g13,g21
n9,g69,g10
n10,g15,g55
n11,g26,g77
n12,g49,g52
n13,g70,g73
n14,g42,g72
n15,g58,g56
n16,g55,g35
n17,g45,g37
n18,g9,g13
n19,g19,g28
n20,g41,g48
n21,g18,g45
n22,g39,g8
n23,g44,g59
n24,g33,g81
n25,g33,g78
n26,g18,g27
n27,g4,g29
n28,g20,g64
n29,g82,g51
n30,g79,g34
n31,g78,g44
n32,g90,g35
n33,g22,g20
n34,g58,g43
n35,g87,g39
n36,g54,g34
n37,g32,g20
n38,g67,g12
n39,g72,g2
n40,g67,g85
n41,g11,g83
n42,g32,g73
n43,g85,g62
n44,g53,g44
n45,g48,g42
n46,g55,g76
n47,g96,g87
n48,g91,g38
n49,g93,g21
n50,g26,g65
n51,g42,g34
n52,g1,g34
n53,g13,g28
n54,g52,g94
n55,g28,g69
n56,g53,g91
n57,g85,g54
n58,g16,g25
n59,g86,g73
n60,g55,g80
n61,g78,g57
n62,g73,g3
