n0,g8,g52
n1,g92,g65
n2,g73,g82
n3,g56,g8
n4,g57,g94
n5,g54,g19
n6,g76,g36
n7,g70,g77
n8,g95,g0
n9,g37,g51
n10,g33,g62
n11,g9,g63
n12,g95,g8
n13,g6,g89
n14,g82,g98
n15,g35,g1
n16,g59,g4
n17,g98,g85
n18,g89,g94
n19,g63,g18
n20,g72,g36
n21,g6,g16
n22,g50,g22
n23,g56,g89
n24,g95,g53
n25,g23,g9
n26,g6,g29
n27,g73,g22
n28,g35,g59
n29,g43,g61
n30,g43,g62
n31,g64,g27
n32,g61,g32
n33,g37,g67
n34,g91,g28
n35,g93,g41
n36,g18,g55
n37,g79,g39
n38,g22,g59
n39,g24,g91
n40,g79,g18
n41,g68,g76
n42,g35,g69
n43,g26,g42
n44,g85,g44
n45,g37,g75
n46,g9,g60
n47,g19,g76
n48,g51,g12
n49,g62,g68
n50,g43,g66
n51,g38,g45
n52,g56,g77
n53,g17,g46
n54,g17,g28
n55,g64,g51
n56,g12,g70
n57,g2,g90
n58,g21,g65
n59,g68,g94
n60,g0,g82
n61,g89,g28
n62,g59,g74
