n70,g65,g53
n65,g77,g66
n6,g71,g70
n35,g27,g73
n4,g71,g30
n32,g17,g54
n26,g53,g38
n21,g55,g7
n60,g22,g79
n20,g74,g42
n51,g59,g68
n69,g22,g67
n71,g72,g61
n28,g19,g51
n14,g0,g12
n45,g88,g71
n39,g30,g72
n5,g86,g30
n23,g98,g14
n24,g87,g11
n54,g23,g37
n16,g1,g8
n17,g7,g41
n18,g47,g54
n63,g74,g92
n9,g53,g88
n25,g23,g6
n30,g9,g10
n31,g73,g59
n10,g22,g84
n43,g25,g0
n68,g4,g71
n34,g38,g47
n8,g18,g83
n53,g7,g12
n55,g76,g46
n38,g86,g3
n33,g50,g77
n62,g95,g73
n11,g8,g75
n27,g21,g79
n50,g46,g61
n44,g92,g34
n12,g58,g35
n67,g18,g13
n0,g16,g49
n22,g95,g79
n58,g25,g57
n36,g19,g11
n42,g67,g33
n61,g35,g11
n3,g56,g79
n29,g14,g39
n47,g29,g31
n49,g58,g0
n52,g1,g6
n59,g47,g9
n57,g52,g96
n66,g16,g4
n37,g59,g92
n13,g73,g41
n40,g53,g25
n19,g19,g60
n46,g55,g18
n7,g98,g81
n15,g53,g82
n48,g15,g84
n41,g11,g71
n64,g34,g10
n56,g64,g99
n2,g78,g75
n1,g28,g96
