n70,g34,g7
n65,g30,g64
n6,g52,g3
n35,g52,g70
n4,g96,g35
n32,g80,g96
n72,g19,g36
n74,g39,g32
n26,g12,g35
n21,g58,g47
n60,g94,g62
n20,g75,g63
n73,g90,g80
n51,g49,g61
n69,g62,g55
n71,g8,g34
n28,g53,g73
n14,g53,g13
n45,g29,g22
n39,g2,g26
n5,g32,g28
n23,g79,g16
n24,g74,g58
n54,g44,g15
n16,g60,g30
n17,g64,g62
n18,g32,g12
n63,g24,g3
n9,g83,g20
n25,g66,g68
n30,g66,g25
n31,g10,g9
n10,g38,g5
n43,g51,g36
n68,g49,g45
n34,g64,g90
n8,g85,g61
n53,g10,g95
n55,g8,g66
n38,g86,g33
n33,g26,g42
n62,g47,g43
n11,g41,g52
n27,g51,g86
n50,g98,g67
n44,g15,g2
n12,g18,g12
n67,g97,g17
n75,g38,g74
n0,g69,g24
n22,g52,g59
n58,g7,g54
n36,g54,g30
n42,g79,g70
n61,g95,g50
n3,g93,g63
n29,g15,g51
n47,g86,g83
n49,g76,g79
n52,g55,g33
n59,g24,g82
n57,g97,g98
n66,g36,g22
n37,g71,g87
n13,g9,g67
n40,g88,g16
n19,g96,g59
n46,g53,g55
n7,g97,g75
n15,g64,g44
n48,g68,g84
n41,g65,g14
n64,g21,g67
n56,g42,g56
n2,g14,g90
n1,g90,g69
