n0,g8,g88
n1,g62,g81
n2,g52,g64
n3,g1,g68
n4,g52,g5
n5,g36,g84
n6,g28,g68
n7,g26,g13
n8,g58,g0
n9,g65,g50
n10,g27,g38
n11,g51,g94
n12,g86,g93
n13,g93,g77
n14,g41,g21
n15,g53,g24
n16,g47,g20
n17,g21,g36
n18,g97,g76
n19,g33,g60
n20,g17,g15
n21,g80,g48
n22,g21,g56
n23,g14,g75
n24,g12,g1
n25,g61,g97
n26,g84,g44
n27,g50,g60
n28,g16,g5
n29,g27,g53
n30,g22,g63
n31,g97,g67
n32,g79,g85
n33,g82,g53
n34,g71,g48
n35,g70,g72
n36,g70,g73
n37,g35,g58
n38,g86,g85
n39,g36,g82
n40,g91,g16
n41,g26,g85
n42,g85,g44
n43,g4,g8
n44,g3,g69
n45,g2,g61
