n70,g17,g29
n65,g96,g76
n6,g31,g59
n35,g75,g87
n4,g52,g6
n32,g80,g79
n72,g55,g85
n74,g81,g23
n26,g98,g60
n21,g90,g78
n60,g40,g48
n20,g94,g42
n73,g88,g96
n51,g46,g2
n69,g70,g14
n71,g52,g41
n28,g15,g80
n14,g80,g81
n45,g79,g69
n39,g45,g21
n5,g75,g59
n23,g65,g26
n24,g2,g20
n54,g3,g61
n16,g41,g22
n17,g2,g79
n18,g77,g73
n63,g31,g92
n9,g92,g59
n25,g79,g13
n30,g95,g4
n31,g59,g26
n10,g98,g87
n43,g74,g54
n68,g12,g71
n34,g8,g16
n8,g45,g74
n53,g83,g6
n55,g76,g56
n38,g54,g68
n33,g22,g16
n62,g49,g45
n11,g40,g46
n27,g10,g58
n50,g72,g42
n44,g71,g74
n12,g58,g31
n67,g40,g27
n75,g57,g37
n0,g58,g64
n22,g27,g98
n58,g92,g5
n36,g76,g26
n42,g80,g46
n61,g24,g55
n3,g21,g10
n29,g56,g92
n47,g56,g5
n49,g24,g85
n52,g98,g28
n59,g57,g17
n57,g59,g16
n66,g4,g54
n37,g96,g6
n13,g46,g71
n40,g89,g96
n19,g37,g0
n46,g86,g64
n7,g46,g33
n15,g39,g80
n48,g57,g13
n41,g41,g45
n64,g38,g20
n56,g73,g19
n2,g6,g7
n1,g9,g11
