n70,g66,g91
n65,g72,g44
n6,g29,g30
n35,g82,g12
n4,g74,g98
n32,g22,g13
n72,g42,g43
n74,g42,g56
n26,g25,g28
n21,g22,g74
n60,g34,g42
n20,g53,g77
n73,g21,g94
n51,g7,g71
n69,g63,g20
n71,g72,g37
n28,g9,g4
n14,g94,g54
n45,g51,g8
n39,g93,g20
n5,g44,g22
n23,g27,g23
n24,g95,g32
n54,g45,g51
n16,g90,g64
n17,g1,g95
n18,g38,g69
n63,g94,g20
n9,g92,g97
n25,g63,g12
n30,g78,g19
n31,g22,g17
n10,g59,g14
n43,g93,g10
n68,g53,g9
n34,g68,g31
n8,g47,g21
n53,g96,g59
n55,g6,g31
n38,g53,g36
n33,g73,g86
n62,g44,g41
n11,g25,g62
n27,g99,g39
n50,g13,g62
n44,g88,g31
n12,g38,g46
n67,g28,g40
n75,g71,g37
n0,g49,g77
n22,g73,g60
n58,g68,g18
n36,g22,g88
n42,g28,g84
n61,g6,g2
n3,g1,g44
n29,g15,g85
n47,g72,g42
n49,g43,g69
n52,g38,g4
n59,g75,g59
n57,g41,g46
n66,g56,g11
n37,g48,g69
n13,g44,g56
n40,g74,g4
n19,g91,g47
n46,g28,g41
n7,g58,g2
n15,g4,g7
n48,g45,g75
n41,g42,g83
n64,g30,g60
n56,g83,g20
n2,g53,g72
n1,g80,g63
