n70,g18,g80
n65,g15,g46
n6,g73,g20
n35,g92,g41
n4,g14,g41
n32,g61,g74
n72,g61,g0
n74,g86,g65
n26,g35,g21
n21,g96,g97
n60,g83,g23
n20,g71,g75
n73,g30,g25
n51,g78,g84
n69,g37,g1
n71,g79,g68
n28,g58,g17
n14,g64,g46
n45,g21,g4
n39,g74,g55
n5,g95,g41
n23,g43,g72
n24,g84,g16
n54,g64,g56
n16,g44,g83
n17,g10,g95
n18,g25,g50
n63,g98,g15
n9,g11,g64
n25,g29,g8
n30,g21,g84
n31,g29,g21
n10,g95,g64
n43,g42,g37
n68,g7,g26
n34,g13,g91
n8,g90,g70
n53,g14,g57
n55,g97,g1
n38,g92,g66
n33,g93,g42
n62,g77,g22
n11,g20,g28
n27,g88,g82
n50,g55,g18
n44,g73,g93
n12,g55,g78
n67,g28,g37
n75,g98,g26
n0,g82,g10
n22,g73,g58
n58,g81,g2
n36,g94,g29
n42,g10,g83
n61,g63,g59
n3,g93,g24
n29,g31,g59
n47,g78,g87
n49,g92,g6
n52,g24,g72
n59,g60,g39
n57,g89,g40
n66,g50,g81
n37,g2,g1
n13,g11,g95
n40,g3,g70
n19,g4,g35
n46,g33,g50
n7,g14,g68
n15,g2,g44
n48,g84,g39
n41,g57,g73
n64,g94,g9
n56,g35,g53
n2,g73,g16
n1,g69,g0
