n0,g76,g39
n1,g95,g86
n2,g82,g27
n3,g92,g17
n4,g13,g3
n5,g49,g68
n6,g22,g14
n7,g29,g46
n8,g98,g18
n9,g2,g44
n10,g19,g56
n11,g27,g88
n12,g4,g41
n13,g4,g88
n14,g89,g75
n15,g2,g0
n16,g21,g50
n17,g27,g71
n18,g66,g38
n19,g81,g48
n20,g91,g74
n21,g50,g20
n22,g8,g36
n23,g62,g43
n24,g58,g25
n25,g30,g34
n26,g39,g41
n27,g43,g60
n28,g17,g61
n29,g54,g56
n30,g13,g24
n31,g37,g54
n32,g87,g90
n33,g9,g87
n34,g69,g27
n35,g16,g32
n36,g52,g49
n37,g6,g91
n38,g35,g10
n39,g72,g10
n40,g44,g14
n41,g20,g61
n42,g33,g1
n43,g1,g50
n44,g18,g31
n45,g94,g1
n46,g67,g83
n47,g26,g70
n48,g59,g97
n49,g90,g8
n50,g97,g42
n51,g18,g82
n52,g88,g12
n53,g97,g81
n54,g65,g28
n55,g19,g58
n56,g78,g65
n57,g26,g24
n58,g70,g0
n59,g69,g82
n60,g87,g99
n61,g8,g74
n62,g83,g79
n63,g86,g83
