n0,g50,g85
n1,g80,g54
n2,g24,g34
n3,g16,g68
n4,g88,g68
n5,g35,g30
n6,g39,g8
n7,g24,g69
n8,g51,g21
n9,g15,g11
n10,g29,g54
n11,g88,g40
n12,g43,g61
n13,g40,g29
n14,g47,g41
n15,g30,g77
n16,g4,g48
n17,g14,g70
n18,g87,g16
n19,g34,g56
n20,g69,g55
n21,g59,g76
n22,g55,g31
n23,g93,g86
n24,g51,g94
n25,g51,g86
n26,g99,g95
n27,g69,g92
n28,g95,g57
n29,g13,g44
n30,g61,g34
n31,g24,g14
n32,g57,g68
n33,g6,g84
n34,g13,g61
n35,g81,g66
n36,g90,g52
n37,g39,g2
n38,g43,g4
n39,g78,g68
n40,g44,g10
n41,g32,g80
n42,g42,g79
n43,g76,g69
n44,g85,g87
n45,g51,g61
n46,g91,g36
n47,g66,g57
n48,g57,g92
n49,g43,g69
n50,g85,g25
n51,g37,g83
n52,g74,g41
n53,g61,g52
n54,g45,g27
n55,g55,g95
n56,g91,g54
n57,g39,g56
n58,g20,g0
n59,g14,g79
n60,g62,g21
n61,g82,g44
n62,g24,g66
n63,g84,g0
