n0,g3,g1
n1,g38,g87
n2,g98,g89
n3,g93,g40
n4,g24,g19
n5,g13,g45
n6,g45,g36
n7,g88,g99
n8,g2,g43
n9,g36,g95
n10,g77,g19
n11,g35,g91
n12,g98,g22
n13,g42,g85
n14,g87,g52
n15,g93,g60
n16,g27,g39
n17,g99,g89
n18,g93,g92
n19,g68,g30
n20,g64,g33
n21,g24,g5
n22,g28,g8
n23,g9,g49
n24,g20,g34
n25,g77,g66
n26,g74,g84
n27,g37,g68
n28,g43,g3
n29,g13,g25
n30,g68,g43
n31,g36,g83
n32,g23,g97
n33,g66,g19
n34,g46,g38
n35,g14,g82
n36,g81,g36
n37,g2,g64
n38,g37,g76
n39,g79,g75
n40,g66,g74
n41,g23,g15
n42,g91,g3
n43,g90,g84
n44,g87,g19
n45,g14,g94
n46,g27,g85
n47,g81,g51
n48,g41,g29
n49,g88,g60
n50,g98,g36
n51,g84,g35
n52,g50,g39
n53,g33,g41
n54,g47,g73
n55,g6,g97
n56,g76,g32
n57,g91,g81
n58,g76,g77
n59,g2,g93
n60,g12,g73
n61,g32,g47
n62,g78,g22
n63,g48,g10
n64,g86,g68
n65,g70,g93
n66,g84,g47
