n0,g37,g90
n1,g95,g30
n2,g31,g37
n3,g52,g55
n4,g30,g80
n5,g64,g56
n6,g97,g43
n7,g71,g51
n8,g68,g44
n9,g58,g63
n10,g47,g66
n11,g74,g95
n12,g22,g67
n13,g89,g55
n14,g20,g64
n15,g58,g60
n16,g70,g89
n17,g86,g93
n18,g52,g96
n19,g18,g30
n20,g7,g25
n21,g5,g35
n22,g28,g72
n23,g67,g51
n24,g49,g82
n25,g95,g46
n26,g53,g69
n27,g28,g84
n28,g27,g46
n29,g6,g41
n30,g73,g63
n31,g75,g32
n32,g94,g9
n33,g78,g70
n34,g28,g1
n35,g54,g15
n36,g74,g96
n37,g60,g61
n38,g79,g71
n39,g55,g62
n40,g24,g15
n41,g86,g46
n42,g70,g19
n43,g32,g10
n44,g17,g31
n45,g11,g12
n46,g83,g73
n47,g46,g80
n48,g63,g36
n49,g68,g78
n50,g26,g68
n51,g80,g86
n52,g30,g14
n53,g64,g86
n54,g99,g74
n55,g22,g10
n56,g26,g23
