n0,g54,g48
n1,g14,g44
n2,g21,g69
n3,g62,g60
n4,g66,g49
n5,g44,g99
n6,g52,g29
n7,g55,g1
n8,g8,g89
n9,g51,g0
n10,g34,g86
n11,g72,g88
n12,g2,g31
n13,g52,g99
n14,g29,g73
n15,g95,g15
n16,g88,g20
n17,g82,g40
n18,g65,g90
n19,g86,g71
n20,g11,g20
n21,g11,g99
n22,g74,g60
n23,g20,g42
n24,g21,g67
n25,g55,g27
n26,g62,g80
n27,g30,g75
n28,g63,g42
n29,g68,g28
n30,g22,g51
n31,g84,g72
n32,g77,g89
n33,g91,g54
n34,g63,g93
n35,g45,g12
n36,g19,g58
n37,g47,g19
n38,g5,g85
n39,g80,g76
n40,g33,g28
n41,g72,g5
n42,g78,g50
n43,g93,g86
n44,g62,g71
n45,g31,g84
n46,g43,g37
n47,g63,g10
n48,g7,g3
n49,g83,g91
n50,g58,g79
n51,g41,g1
n52,g67,g62
n53,g37,g60
n54,g71,g67
n55,g65,g43
n56,g79,g29
