n70,g43,g60
n65,g28,g2
n6,g52,g83
n35,g41,g66
n4,g17,g58
n32,g25,g71
n72,g85,g13
n74,g81,g65
n26,g13,g79
n21,g60,g11
n60,g74,g76
n20,g63,g78
n73,g25,g2
n51,g92,g38
n69,g76,g6
n71,g81,g19
n28,g75,g37
n77,g82,g40
n14,g7,g13
n45,g40,g31
n39,g4,g73
n5,g93,g66
n23,g52,g51
n24,g14,g68
n54,g50,g77
n16,g64,g88
n17,g24,g51
n18,g8,g38
n63,g46,g56
n9,g49,g69
n25,g62,g13
n30,g18,g30
n31,g28,g86
n10,g86,g13
n43,g24,g65
n68,g16,g54
n34,g73,g6
n8,g93,g97
n53,g83,g34
n55,g3,g95
n38,g35,g36
n33,g51,g26
n62,g91,g74
n11,g56,g7
n27,g12,g78
n50,g90,g43
n44,g24,g10
n12,g41,g6
n67,g20,g74
n75,g96,g46
n0,g49,g56
n22,g45,g91
n58,g70,g62
n36,g46,g80
n42,g48,g53
n61,g21,g41
n78,g8,g27
n3,g94,g76
n29,g32,g47
n47,g5,g61
n49,g10,g79
n52,g86,g93
n59,g9,g7
n57,g62,g50
n66,g44,g30
n37,g34,g81
n13,g62,g26
n40,g93,g31
n19,g30,g88
n46,g7,g29
n7,g39,g2
n15,g70,g42
n48,g70,g5
n41,g74,g99
n76,g21,g57
n64,g18,g97
n56,g50,g47
n2,g91,g79
n1,g72,g52
