n0,g23,g3
n1,g98,g46
n2,g24,g93
n3,g61,g65
n4,g60,g21
n5,g14,g78
n6,g70,g72
n7,g7,g92
n8,g71,g10
n9,g16,g7
n10,g13,g28
n11,g19,g44
n12,g78,g6
n13,g20,g55
n14,g46,g54
n15,g99,g60
n16,g85,g14
n17,g60,g6
n18,g92,g23
n19,g70,g75
n20,g18,g92
n21,g41,g97
n22,g75,g8
n23,g69,g98
n24,g10,g18
n25,g99,g59
n26,g30,g46
n27,g45,g48
n28,g26,g15
n29,g25,g55
n30,g95,g37
n31,g3,g42
n32,g87,g77
n33,g88,g19
n34,g91,g23
n35,g37,g94
n36,g37,g31
n37,g68,g9
n38,g68,g82
n39,g2,g57
n40,g78,g96
n41,g30,g49
n42,g89,g14
n43,g32,g56
n44,g10,g78
n45,g53,g31
n46,g22,g33
n47,g30,g37
n48,g61,g68
n49,g20,g87
n50,g15,g40
n51,g15,g64
n52,g41,g68
n53,g96,g2
n54,g71,g84
n55,g62,g84
n56,g51,g0
n57,g97,g10
