n0,g25,g39
n1,g22,g96
n2,g91,g1
n3,g37,g44
n4,g16,g18
n5,g51,g32
n6,g88,g2
n7,g7,g55
n8,g2,g65
n9,g43,g14
n10,g5,g9
n11,g98,g13
n12,g62,g37
n13,g12,g86
n14,g40,g26
n15,g26,g65
n16,g78,g81
n17,g11,g95
n18,g76,g47
n19,g69,g80
n20,g8,g26
n21,g78,g74
n22,g91,g72
n23,g3,g50
n24,g18,g20
n25,g22,g4
n26,g41,g15
n27,g33,g28
n28,g81,g83
n29,g2,g56
n30,g68,g91
n31,g36,g63
n32,g53,g37
n33,g41,g31
n34,g16,g45
n35,g13,g92
n36,g14,g5
n37,g87,g33
n38,g24,g89
n39,g13,g26
n40,g20,g62
n41,g42,g12
n42,g82,g96
n43,g18,g30
n44,g98,g62
n45,g3,g56
n46,g88,g13
n47,g75,g55
n48,g84,g96
n49,g79,g85
n50,g19,g52
n51,g7,g91
n52,g99,g73
n53,g82,g20
n54,g40,g82
n55,g54,g55
n56,g62,g7
n57,g39,g46
