n0,g90,g55
n1,g6,g86
n2,g25,g60
n3,g3,g63
n4,g32,g70
n5,g29,g26
n6,g97,g52
n7,g83,g60
n8,g45,g60
n9,g28,g14
n10,g15,g54
n11,g59,g63
n12,g56,g45
n13,g96,g19
n14,g20,g95
n15,g25,g56
n16,g98,g6
n17,g94,g57
n18,g51,g64
n19,g43,g93
n20,g41,g69
n21,g15,g50
n22,g89,g87
n23,g27,g58
n24,g21,g4
n25,g81,g41
n26,g56,g89
n27,g31,g1
n28,g94,g46
n29,g77,g5
n30,g72,g37
n31,g20,g21
n32,g28,g78
n33,g36,g56
n34,g29,g73
n35,g87,g98
n36,g59,g58
n37,g40,g45
n38,g38,g12
n39,g17,g12
n40,g78,g33
n41,g32,g87
n42,g47,g77
n43,g17,g85
n44,g17,g1
n45,g65,g6
n46,g78,g34
n47,g6,g79
n48,g72,g45
n49,g87,g72
n50,g2,g42
n51,g61,g68
n52,g21,g11
n53,g18,g58
n54,g43,g86
