n0,g7,g68
n1,g55,g72
n2,g88,g19
n3,g64,g63
n4,g54,g91
n5,g89,g17
n6,g57,g11
n7,g78,g54
n8,g59,g64
n9,g62,g24
n10,g74,g63
n11,g19,g31
n12,g2,g5
n13,g80,g31
n14,g65,g45
n15,g10,g48
n16,g27,g53
n17,g13,g94
n18,g90,g56
n19,g53,g58
n20,g86,g18
n21,g13,g60
n22,g95,g48
n23,g83,g51
n24,g83,g73
n25,g33,g42
n26,g21,g12
n27,g80,g70
n28,g23,g61
n29,g96,g53
n30,g3,g88
n31,g98,g82
n32,g79,g47
n33,g35,g53
n34,g6,g49
n35,g25,g57
n36,g14,g94
n37,g79,g97
n38,g72,g49
n39,g27,g99
n40,g64,g71
n41,g74,g40
n42,g55,g59
n43,g38,g52
n44,g6,g23
n45,g50,g87
n46,g96,g26
n47,g53,g57
n48,g95,g10
n49,g80,g48
n50,g2,g24
n51,g40,g98
n52,g6,g76
n53,g63,g29
n54,g42,g44
n55,g61,g35
n56,g46,g94
n57,g9,g18
n58,g10,g84
n59,g28,g98
n60,g69,g91
n61,g52,g97
n62,g59,g12
n63,g19,g41
n64,g55,g90
n65,g47,g13
n66,g56,g38
n67,g9,g36
n68,g80,g73
n69,g87,g74
