n70,g32,g53
n65,g37,g40
n6,g65,g79
n35,g61,g55
n4,g52,g4
n32,g13,g79
n72,g49,g91
n74,g43,g98
n26,g71,g11
n21,g78,g62
n60,g96,g68
n20,g68,g71
n73,g28,g24
n51,g66,g20
n69,g27,g61
n71,g15,g76
n28,g26,g34
n77,g82,g67
n14,g25,g70
n45,g18,g48
n39,g68,g0
n5,g3,g35
n23,g8,g57
n24,g42,g27
n54,g66,g41
n16,g39,g19
n17,g73,g66
n18,g48,g5
n63,g37,g10
n9,g79,g44
n25,g15,g99
n30,g0,g44
n31,g99,g52
n10,g97,g17
n43,g50,g89
n68,g33,g30
n34,g92,g29
n8,g50,g0
n79,g85,g31
n53,g26,g82
n55,g76,g73
n38,g45,g93
n33,g78,g32
n62,g85,g56
n11,g9,g79
n27,g19,g89
n50,g88,g94
n44,g40,g60
n12,g6,g86
n67,g69,g88
n75,g40,g91
n0,g17,g43
n22,g53,g66
n58,g34,g12
n36,g28,g77
n42,g18,g87
n61,g18,g35
n78,g24,g58
n3,g26,g56
n29,g55,g3
n47,g93,g42
n49,g50,g61
n52,g43,g13
n59,g27,g47
n57,g4,g88
n66,g80,g40
n37,g48,g23
n13,g98,g8
n40,g4,g96
n19,g94,g26
n46,g3,g58
n7,g57,g82
n15,g30,g98
n48,g10,g45
n41,g87,g76
n76,g34,g24
n64,g20,g72
n56,g48,g1
n2,g95,g32
n1,g47,g87
