n70,g44,g13
n65,g10,g99
n6,g22,g81
n35,g10,g47
n4,g15,g93
n32,g41,g94
n72,g70,g9
n74,g86,g21
n26,g11,g35
n21,g75,g48
n60,g62,g27
n20,g53,g46
n73,g99,g73
n51,g21,g40
n69,g58,g92
n71,g18,g66
n28,g36,g96
n77,g62,g45
n14,g65,g62
n45,g83,g49
n39,g88,g19
n5,g86,g22
n23,g46,g36
n24,g84,g30
n54,g93,g44
n16,g29,g46
n17,g33,g7
n18,g35,g49
n63,g87,g79
n9,g25,g47
n25,g81,g69
n30,g77,g38
n31,g9,g6
n10,g51,g47
n43,g36,g51
n68,g97,g37
n34,g37,g4
n8,g63,g87
n79,g61,g87
n53,g3,g63
n55,g36,g92
n38,g61,g3
n33,g32,g64
n62,g80,g97
n11,g79,g58
n27,g40,g15
n50,g87,g98
n44,g25,g87
n12,g78,g69
n67,g17,g9
n75,g55,g21
n0,g11,g8
n22,g26,g34
n58,g98,g85
n36,g16,g73
n42,g17,g65
n61,g56,g47
n78,g88,g67
n3,g74,g88
n29,g90,g80
n47,g69,g82
n49,g11,g77
n52,g39,g91
n59,g34,g78
n57,g6,g31
n66,g96,g6
n37,g4,g54
n13,g39,g49
n40,g40,g16
n19,g43,g80
n46,g52,g30
n7,g83,g45
n15,g50,g32
n48,g41,g98
n41,g96,g34
n76,g7,g99
n64,g40,g69
n56,g36,g26
n2,g8,g92
n1,g84,g38
