n70,g77,g76
n65,g41,g86
n6,g45,g93
n35,g86,g0
n4,g94,g20
n32,g55,g88
n72,g83,g72
n74,g41,g28
n26,g0,g53
n21,g70,g18
n60,g52,g40
n20,g82,g9
n73,g40,g22
n51,g4,g0
n69,g94,g53
n71,g20,g92
n28,g13,g86
n14,g20,g40
n45,g92,g58
n39,g51,g33
n5,g12,g3
n23,g52,g5
n24,g92,g17
n54,g63,g98
n16,g75,g7
n17,g9,g61
n18,g22,g42
n63,g4,g57
n9,g12,g5
n25,g76,g58
n30,g10,g53
n31,g66,g99
n10,g32,g29
n43,g96,g77
n68,g55,g32
n34,g51,g99
n8,g55,g59
n53,g55,g1
n55,g3,g74
n38,g1,g46
n33,g39,g58
n62,g73,g39
n11,g91,g93
n27,g6,g49
n50,g51,g46
n44,g21,g46
n12,g41,g36
n67,g2,g11
n75,g90,g3
n0,g28,g77
n22,g42,g87
n58,g1,g89
n36,g52,g81
n42,g17,g13
n61,g97,g16
n3,g27,g31
n29,g75,g77
n47,g85,g51
n49,g25,g50
n52,g61,g57
n59,g68,g14
n57,g82,g53
n66,g29,g50
n37,g14,g11
n13,g88,g44
n40,g27,g35
n19,g62,g34
n46,g1,g9
n7,g5,g82
n15,g24,g15
n48,g54,g53
n41,g44,g12
n76,g64,g89
n64,g14,g42
n56,g98,g41
n2,g43,g27
n1,g88,g69
