n70,g20,g19
n65,g74,g29
n6,g6,g65
n35,g84,g70
n4,g99,g27
n32,g17,g38
n72,g25,g24
n74,g44,g93
n26,g21,g33
n21,g63,g23
n60,g65,g1
n20,g30,g14
n73,g53,g30
n51,g70,g76
n69,g45,g63
n71,g41,g74
n28,g91,g2
n77,g69,g50
n14,g16,g75
n45,g3,g77
n39,g41,g66
n5,g76,g74
n23,g43,g75
n24,g27,g87
n54,g91,g58
n16,g58,g22
n17,g12,g80
n18,g85,g95
n63,g23,g24
n9,g85,g13
n25,g80,g70
n30,g30,g92
n31,g68,g16
n10,g44,g94
n43,g25,g85
n68,g15,g24
n34,g50,g27
n8,g17,g52
n79,g59,g22
n53,g91,g1
n55,g11,g0
n38,g90,g89
n33,g31,g1
n62,g65,g5
n11,g67,g7
n27,g69,g64
n50,g47,g87
n44,g69,g12
n12,g2,g1
n67,g46,g58
n75,g92,g5
n80,g83,g68
n0,g35,g88
n22,g81,g73
n81,g66,g33
n58,g74,g38
n36,g58,g35
n42,g38,g81
n61,g18,g41
n78,g23,g54
n3,g89,g11
n29,g60,g86
n47,g79,g54
n49,g81,g5
n52,g53,g12
n59,g78,g53
n57,g12,g59
n66,g33,g60
n37,g30,g87
n13,g81,g59
n40,g71,g82
n19,g26,g17
n46,g41,g87
n7,g25,g98
n15,g28,g21
n48,g55,g71
n41,g41,g81
n76,g99,g25
n64,g50,g75
n56,g87,g12
n2,g73,g47
n1,g60,g58
