n70,g92,g14
n65,g46,g52
n6,g7,g3
n35,g20,g42
n4,g28,g34
n32,g97,g59
n72,g37,g56
n74,g42,g92
n26,g28,g84
n21,g87,g86
n60,g70,g21
n20,g11,g59
n73,g85,g47
n51,g68,g80
n69,g29,g82
n71,g27,g90
n28,g18,g4
n77,g8,g50
n14,g40,g46
n45,g89,g93
n39,g88,g90
n5,g25,g18
n23,g98,g78
n24,g33,g88
n54,g64,g3
n16,g31,g16
n17,g37,g0
n18,g40,g6
n63,g25,g96
n9,g53,g66
n25,g81,g10
n30,g18,g50
n31,g50,g29
n10,g99,g9
n43,g57,g17
n68,g31,g40
n34,g54,g25
n8,g97,g65
n79,g51,g20
n53,g47,g49
n55,g72,g44
n38,g62,g94
n33,g68,g78
n62,g36,g21
n11,g74,g94
n27,g56,g11
n50,g99,g31
n44,g72,g12
n12,g48,g59
n67,g85,g49
n75,g54,g79
n80,g27,g25
n0,g14,g6
n22,g80,g2
n81,g95,g92
n58,g68,g53
n36,g49,g76
n42,g46,g20
n61,g16,g67
n78,g32,g62
n3,g32,g46
n29,g41,g44
n47,g98,g64
n49,g83,g67
n52,g23,g90
n59,g73,g15
n57,g43,g32
n66,g87,g78
n37,g99,g63
n13,g29,g0
n40,g84,g59
n19,g23,g93
n46,g3,g72
n7,g91,g45
n15,g48,g47
n48,g72,g39
n41,g42,g16
n76,g24,g48
n64,g7,g28
n56,g15,g97
n2,g40,g4
n1,g77,g93
